"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color"
"12861331","148","605","Vila Isabel - São Francisco Xavier","605-Vila Isabel - São Francisco Xavier","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861331&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860378","148","846","Rio da Prata - Campo Grande (via Estrada do Cabuçu)","846-RIO DA PRATA - CAMPO GRANDE (VIA CABUCU)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860378&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12862279","148","462","São Cristóvão - Copacabana (via Túnel Rebouças) (Circular)","462-SAO CRISTOVAO - COPACABANA (VIA TUNEL REBOUCAS) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862279&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12862094","148","334","Cordovil - INTO (via Praça das Nações) (Circular)","334-CORDOVIL - INTO (VIA PRACA DAS NACOES) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862094&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861160","148","325","Ribeira - Castelo (via Linha Vermelha) (Circular)","325-RIBEIRA - CASTELO (VIA LINHA VERMELHA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861160&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863372","148","848","Campo Grande - Bairro Monte Santo (Circular)","848-CAMPO GRANDE - BAIRRO MONTE SANTO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863372&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861252","148","898","Sepetiba - Campo Grande (via Estrada do Campinho)","898-SEPETIBA - CAMPO GRANDE (VIA ESTR. DO CAMPINHO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861252&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860231","148","607","Cascadura - Rio Comprido (via Estácio) (Circular)","607-CASCADURA - RIO COMPRIDO (VIA ESTACIO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860231&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12860111","148","825","Jesuítas - Campo Grande (via Santa Cruz)","825-JESUITAS - CAMPO GRANDE (VIA SANTA CRUZ)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860111&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865695","148","833","Conjunto Manguariba - Campo Grande","833-CONJUNTO MANGUARIBA - CAMPO GRANDE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865695&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12867245","148","364","Jardim Bangu - Tiradentes","364-JARDIM BANGU - TIRADENTES","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12867245&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861196","148","752","Conjunto dos Palmares - Coelho Neto","752-CONJUNTO DOS PALMARES - COELHO NETO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861196&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861144","148","2332","Campo Grande - Castelo (via Av. Santa Cruz)","2332-CAMPO GRANDE - CASTELO (VIA AV. SANTA CRUZ)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861144&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864875","148","277","Rocha Miranda - Praça XV (via São Cristóvão) (Circular)","277-ROCHA MIRANDA - PRACA XV (VIA SAO CRISTOVAO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864875&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12860374","148","737","Santíssimo - Marechal Hermes (Circular)","737-SANTISSIMO - MARECHAL HERMES (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860374&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12862098","148","342","Jardim América - Castelo","342-JARDIM AMERICA - CASTELO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862098&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863331","148","2303","Cesarão - Carioca","2303-CESARAO - CARIOCA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863331&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865017","148","365","Mendanha - Tiradentes (Expresso)","365-MENDANHA - TIRADENTES (EXPRESSO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865017&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864204","148","871","Sepetiba - Campo Grande","871-SEPETIBA - CAMPO GRANDE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864204&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864200","148","906","Jardim América - Caju","906-JARDIM AMERICA - CAJU","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864200&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863033","148","345","Barra da Tijuca - Candelária (via Furnas)","345-BARRA DA TIJUCA - CANDELARIA (VIA FURNAS)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863033&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12865782","148","338","Taquara - Candelária (via Linha Amarela)","338-TAQUARA - CANDELARIA (VIA LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865782&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12862184","148","2112","Taquara - Castelo (via Linha Amarela)","2112-TAQUARA - CASTELO (VIA LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862184&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12862241","148","2802","Santa Cruz - Barra da Tijuca (via Av. das Américas)","2802-SANTA CRUZ - BARRA DA TIJUCA (VIA AV. DAS AMERICAS)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862241&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12864194","148","320","Parque União - Praça XV (Aeroporto) (Circular)","320-PARQUE UNIAO - PRACA XV (AEROPORTO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864194&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12863993","148","813","Manguariba - Santa Cruz (Circular)","813-MANGUARIBA - SANTA CRUZ (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12863993&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12868117","148","936","Campo Grande - Cidade Universitária (via Av. Brasil)","936-CAMPO GRANDE - CIDADE UNIVERSITARIA (VIA AV. BRASIL)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12868117&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861099","148","917","Realengo - Bonsucesso","917-REALENGO - BONSUCESSO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861099&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12865027","148","950","Vicente Carvalho - Vista Alegre (via Av. Meriti)","950-VICENTE CARVALHO - VISTA ALEGRE (VIA AV. MERITI)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865027&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862415","148","404","Cordovil - Leblon (via Av. Brasil) (Circular)","404-CORDOVIL - LEBLON (VIA AV. BRASIL) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862415&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12866457","148","923","Jardim Violeta - Iapi da Penha (via Bangu)","923-JARDIM VIOLETA - IAPI DA PENHA (VIA BANGU)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866457&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12867268","148","946","Pavuna - Engenho da Rainha (via Av. Dom Helder Câmara)","946-PAVUNA - ENGENHO DA RAINHA (VIA AV. DOM HELDER CAMARA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12867268&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12865659","148","756","Santa Cruz - Coelho Neto","756-SANTA CRUZ - COELHO NETO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865659&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12862411","148","945","Pavuna - Cidade Universitária","945-PAVUNA - CIDADE UNIVERSITARIA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862411&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"13419130","148","343","Joatinga - Praça XV (via Linha Amarela)","343-JOATINGA - PRACA XV (VIA LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=13419130&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864156","148","373","Pavuna - Passeio (Circular)","373-PAVUNA - PASSEIO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864156&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861420","148","422","Grajaú - Cosme Velho","422-GRAJAU - COSME VELHO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861420&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12864166","148","464","Maracanã - Praia de Botafogo (Circular)","464-MARACANÃ - PRAIA DE BOTAFOGO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864166&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860358","148","220","Usina - Candelária (via R. Haddock Lobo) (Circular)","220-USINA - CANDELARIA (VIA HADDOCK LOBO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860358&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860330","148","2918","Aeroporto Internacional do RJ (AIRJ) - Alvorada (via Linha Amarela)","2918-AEROPORTO GALEAO - ALVORADA (VIA LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860330&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864823","148","821","Campo Grande - Corcundinha (via Estrada das Capoeiras) (Circular)","821-CAMPO GRANDE - CORCUNDINHA (VIA CAPOEIRAS) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864823&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861212","148","014","Paula Matos - Castelo (Circular)","014-PAULA MATOS - CASTELO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861212&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12866665","148","933","Catiri - Cidade Universitária (via Bangu/Av. Brasil)","933-CATIRI - CIDADE UNIVERSITARIA (VIA BANGU / AV. BRASIL)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866665&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865774","148","781","Cascadura - Marechal Hermes (via Praça Seca) (Circular)","781-CASCADURA - MARECHAL HERMES (VIA PRACA SECA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865774&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12860165","148","869","Santa Margarida - Campo Grande (Circular)","869-SANTA MARGARIDA - CAMPO GRANDE (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860165&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860255","148","385","Village Pavuna - Passeio (via Estrada do Camboatá)","385-VILLAGE PAVUNA - PASSEIO (VIA ESTR. CAMBOATA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860255&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12860350","148","651","Méier - Cascadura (via R. Arquias Cordeiro) (Circular)","651-MEIER - CASCADURA (VIA ARQUIAS CORDEIRO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860350&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12864930","148","330","Parque União - Castelo (Circular)","330-PARQUE UNIAO - CASTELO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864930&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861136","148","371","Praça Seca - Praça da República","371-PRACA SECA - PRACA DA REPUBLICA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861136&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12866589","148","317","Alvorada - Central (via Túnel Santa Bárbara) (Circular)","317-CENTRAL - ALVORADA (VIA TUNEL SANTA BARBARA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866589&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12862403","148","2101","Aeroporto Internacional do RJ (AIRJ) - Aeroporto Santos Dumont (Expresso)","2101-AEROPORTO GALEAO - AEROPORTO SANTOS DUMONT (EXPRESSO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862403&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12860251","148","693","Méier - Alvorada (via R. Dias da Cruz/Linha Amarela)","693-MEIER - ALVORADA (VIA R. DIAS DA CRUZ / LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860251&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12868555","148","157","Gávea - Central (via Lagoa/Leblon)","157-GAVEA - CENTRAL (VIA LAGOA / LEBLON)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12868555&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12866526","148","861","Rio das Pedras - Curicica (via Cidade de Deus)","861-RIO DAS PEDRAS - CURICICA (VIA CIDADE DE DEUS)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866526&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861404","148","184","Laranjeiras - Central","184-LARANJEIRAS - CENTRAL","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861404&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12862166","148","826","Joatinga  -  Vargem Grande (Circular)","826-JOATINGA - VARGEM GRANDE (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862166&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12865722","148","550","Cidade de Deus - Gávea","550-CIDADE DE DEUS - GAVEA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865722&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12865856","148","2310","Bangu - Carioca","2310-BANGU - CARIOCA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865856&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"13409309","148","303","Rodoviária - Barra da Tijuca (via Linha Amarela) (Circular)","303-RODOVIARIA - BARRA DA TIJUCA (VIA LINHA AMARELA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=13409309&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861295","148","908","Bonsucesso - Guadalupe (via Metrô Inhaúma)","908-BONSUCESSO - GUADALUPE (VIA METRO INHAUMA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861295&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862222","148","835","Largo do Correia - Campo Grande (via Estrada da Cachamorra)","835-LARGO DO CORREIA - CAMPO GRANDE (VIA CACHAMORRA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862222&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865649","148","580","Largo do Machado - Cosme Velho","580-LARGO DO MACHADO - COSME VELHO","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865649&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12865023","148","2338","Campo Grande - Castelo (via Estada do Magarça)","2338-CAMPO GRANDE - CASTELO (VIA ESTR. DO MAGARCA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865023&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860043","148","852","Campo Grande - Pedra de Guaratiba (via Estrada do Mato Alto) (Circular)","852-CAMPO GRANDE - PEDRA DE GUARATIBA (VIA MATO ALTO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860043&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861396","148","362","Honório Gurgel - Praça XV (Rápido)","362-HONORIO GURGEL - PRACA XV (RAPIDO)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861396&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861278","148","913","Del Castilho - Fundão (via Cidade Universitária)","913-DEL CASTILHO - FUNDAO (VIA CIDADE UNIVERSITARIA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861278&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12864891","148","864","Bangu - Campo Grande","864-BANGU - CAMPO GRANDE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12864891&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12860219","148","324","Ribeira - Castelo (Circular)","324-RIBEIRA - CASTELO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860219&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12861076","148","557","Rio das Pedras - Copacabana (Circular)","557-RIO DAS PEDRAS - COPACABANA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861076&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12865001","148","611","Del Castilho - Curicica (via Linha Amarela)","611-DEL CASTILHO - CURICICA (VIA LINHA AMARELA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865001&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861106","148","956","Penha (Iapi) - Invernada (via Penha) (Circular)","956-PENHA (IAPI) X INVERNADA (VIA PENHA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861106&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12862300","148","774","Madureira - Jardim América (Circular)","774-MADUREIRA - JARDIM AMERICA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862300&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12867934","148","448","Maracaí - São Conrado (Circular)","448-MARACAI - SAO CONRADO (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12867934&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860197","148","584","Cosme Velho - Leblon (via Copacabana) (Circular)","584-COSME VELHO - LEBLON (VIA COPACABANA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860197&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D8B511",
"12860047","148","2801","Campo Grande - Barra da Tijuca (via Estrada do Magarça)","2801-CAMPO GRANDE - BARRA DA TIJUCA (VIA ESTR. MAGARCA)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12860047&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12862233","148","312","Olaria - Candelária (via São Cristóvão) (Circular)","312-OLARIA - CANDELARIA (VIA SAO CRISTOVAO) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12862233&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12866435","148","868","Urucânia - Campo Grande","868-URUCANIA - CAMPO GRANDE","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12866435&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12861299","148","366","Campo Grande - Tiradentes","366-CAMPO GRANDE - TIRADENTES","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861299&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865068","148","686","Fazenda da Bica - Madureira (Circular)","686-FAZENDA DA BICA - MADUREIRA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865068&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12861381","148","321","Bancários - Castelo (via Linha Vermelha) (Circular)","321-BANCARIOS - CASTELO (VIA LINHA VERMELHA) (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12861381&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12869167","148","2309","Urucânia - Carioca (via Av. Brasil)","2309-URUCANIA - CARIOCA (VIA AV. BRASIL)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12869167&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","D62828",
"12865824","148","614","Del Castilho - Alvorada","614-DEL CASTILHO - ALVORADA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12865824&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
"12867411","148","629","Irajá - Saens Peña","629-SAENS PENA - IRAJA","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12867411&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","BAD80A",
"12869808","148","860","Rio das Pedras - Freguesia (Circular)","860-RIO DAS PEDRAS - FREGUESIA (CIRCULAR)","3","http://www.vadeonibus.com.br/vdo/?telaAtiva=site&exibeRota=12869808&utm_medium=GTFSfeed&utm_source=GoogleTransit&utm_campaign=route_URL","607C8C",
